knob,level,task,mean,sem,count
emission_scale,1.0,lcbench_168329,2.842170943040401e-15,0.7659029723194525,10
emission_scale,1.0,lcbench_189908,5.684341886080802e-15,0.1244473024033902,10
emission_scale,1.0,lcbench_7593,-5.684341886080802e-15,1.0995395440920244,10
emission_scale,3.0,cat__ackley_10d,1.0173685577907075,0.04643597956423921,10
emission_scale,3.0,cont__rastrigin_10d,0.9699771681071472,0.053037662161264064,10
emission_scale,3.0,cont__schwefel_10d,0.9773552739112367,0.08019949035899415,10
emission_scale,3.0,lcbench_126026,0.3833648681640625,0.1863197535006367,10
emission_scale,3.0,lcbench_167181,-0.08730545043944744,0.1614227213566425,10
emission_scale,3.0,lcbench_167185,0.02770156860350994,0.06024549390332414,10
emission_scale,3.0,lcbench_168329,-0.15094757080077842,1.0013413631237869,10
emission_scale,3.0,lcbench_189908,-0.26490859985350995,0.1133541126981115,10
emission_scale,3.0,lcbench_7593,0.11421279907225994,0.870276501149807,10
emission_scale,10.0,cat__ackley_10d,1.165744907240813,0.03205612526064029,10
emission_scale,10.0,cont__rastrigin_10d,1.165540178596433,0.06598033030308627,10
emission_scale,10.0,cont__schwefel_10d,1.2508460487097088,0.08306969010456736,10
emission_scale,10.0,lcbench_126026,0.45494766235351564,0.22568446918389218,10
emission_scale,10.0,lcbench_167181,-0.08615798950194745,0.11141751027617672,10
emission_scale,10.0,lcbench_167185,-0.049153137207036936,0.03817402337129716,10
emission_scale,10.0,lcbench_168329,-2.610773086547849,1.4087318316223354,10
emission_scale,10.0,lcbench_189908,-0.28028945922850995,0.16444746260441528,10
emission_scale,10.0,lcbench_7593,-0.8227577209472713,0.8151530909347714,10
hmm_window,2.0,cat__ackley_10d,1.0920909429889698,0.05190725185530402,10
hmm_window,2.0,cont__rastrigin_10d,0.9402318871923205,0.04327114543827278,10
hmm_window,2.0,cont__schwefel_10d,0.9365278693483813,0.04281522709639396,10
hmm_window,2.0,lcbench_126026,-0.08729095458984375,0.2008312324213336,10
hmm_window,2.0,lcbench_167181,0.17522506713867755,0.14045547574162848,10
hmm_window,2.0,lcbench_167185,0.16473159790038494,0.04661639347640365,10
hmm_window,2.0,lcbench_168329,-0.7387977600097628,1.5871282402924152,10
hmm_window,2.0,lcbench_189908,-0.25866699218749434,0.21839287360330778,10
hmm_window,2.0,lcbench_7593,-0.6945816040039119,1.0986129879306061,10
hmm_window,4.0,cat__ackley_10d,1.023340085881775,0.04640797840780521,10
hmm_window,4.0,cont__rastrigin_10d,0.9991247472274012,0.04269334592511535,10
hmm_window,4.0,cont__schwefel_10d,1.0097883994789716,0.056711395913597085,10
hmm_window,4.0,lcbench_126026,-0.00265655517578125,0.253263499085732,10
hmm_window,4.0,lcbench_167181,0.012448120117193184,0.1512922556556067,10
hmm_window,4.0,lcbench_167185,-5.684341886080802e-15,0.05268006330112147,10
hmm_window,4.0,lcbench_168329,-1.0148067474365206,1.2666190843312592,10
hmm_window,4.0,lcbench_189908,-0.012361145019525566,0.1302967873338682,10
hmm_window,4.0,lcbench_7593,-0.16852874755859942,1.0379695214918803,10
hmm_window,8.0,cat__ackley_10d,1.0087757928576324,0.033631947577979146,10
hmm_window,8.0,cont__rastrigin_10d,0.9855216899141815,0.04367908188247684,10
