task,suite,method,seed,n_evals,best_loss,acceptance_rate,kernel_fraction_dream,n_rescues,n_reseeds,n_bw_refits,time_total,time_objective,time_overhead,frac_exploit,acc_exploit,frac_explore,acc_explore,frac_trapped,acc_trapped
lcbench_189906,lcbench,FMP_DREAM,3,200,-91.14547729492188,0.22916666666666666,0.734375,0,0,36,0.9296957000042312,0.1088079999317415,0.8208877000724897,0.390625,0.25333333333333335,0.6041666666666666,0.20689655172413793,0.005208333333333333,1.0
lcbench_189906,lcbench,FMP_DREAM,4,200,-93.75756072998047,0.28125,0.7083333333333334,0,0,36,0.9009789999981876,0.10648179995769169,0.794497200040496,0.375,0.4305555555555556,0.625,0.19166666666666668,0.0,
lcbench_189906,lcbench,FMP_DREAM,5,200,-94.34127807617188,0.296875,0.765625,0,0,36,0.8854769000026863,0.09866269993653987,0.7868142000661464,0.5989583333333334,0.3217391304347826,0.4010416666666667,0.2597402597402597,0.0,
lcbench_189906,lcbench,FMP_DREAM,6,200,-92.6917724609375,0.3072916666666667,0.71875,0,0,36,1.0526886000006925,0.1127741000673268,0.9399144999333657,0.7291666666666666,0.3142857142857143,0.2708333333333333,0.28846153846153844,0.0,
lcbench_189906,lcbench,FMP_DREAM,7,200,-91.3877944946289,0.3958333333333333,0.75,0,0,36,0.8938886000105413,0.1223623999976553,0.771526200012886,0.5572916666666666,0.4672897196261682,0.4427083333333333,0.3058823529411765,0.0,
lcbench_189906,lcbench,FMP_DREAM,8,200,-92.31595611572266,0.3541666666666667,0.78125,0,0,36,0.8368236999958754,0.09886260000348557,0.7379610999923898,0.53125,0.4215686274509804,0.46875,0.2777777777777778,0.0,
lcbench_189906,lcbench,FMP_DREAM,9,200,-93.19451904296875,0.3177083333333333,0.75,0,0,36,0.6638549999915995,0.08339279993379023,0.5804622000578092,0.4947916666666667,0.30526315789473685,0.5052083333333334,0.32989690721649484,0.0,
lcbench_189906,lcbench,FMP_DREAM,10,200,-94.10118103027344,0.2916666666666667,0.7552083333333334,0,0,36,0.7717811000038637,0.09290769994549919,0.6788734000583645,0.5416666666666666,0.33653846153846156,0.4583333333333333,0.23863636363636365,0.0,
lcbench_189906,lcbench,FMP_DREAM,11,200,-91.64508819580078,0.3177083333333333,0.7395833333333334,0,0,36,0.7601881000009598,0.08883119997335598,0.6713569000276038,0.5104166666666666,0.3469387755102041,0.4895833333333333,0.2872340425531915,0.0,
lcbench_189906,lcbench,FMP_DREAM,12,200,-90.50761413574219,0.359375,0.7604166666666666,0,0,36,0.8106652999995276,0.10075050003069919,0.7099147999688284,0.5416666666666666,0.4519230769230769,0.4583333333333333,0.25,0.0,
lcbench_189906,lcbench,FMP_DREAM,13,200,-92.46151733398438,0.2864583333333333,0.7291666666666666,0,0,36,0.7595434000104433,0.08840229996712878,0.6711411000433145,0.46875,0.26666666666666666,0.53125,0.30392156862745096,0.0,
lcbench_189906,lcbench,FMP_DREAM,14,200,-91.09194946289062,0.3229166666666667,0.765625,0,0,36,0.7958554999931948,0.08970680003403686,0.706148699959158,0.4270833333333333,0.43902439024390244,0.5729166666666666,0.23636363636363636,0.0,
lcbench_189906,lcbench,FMP_DREAM,15,200,-93.31475830078125,0.3020833333333333,0.71875,0,0,36,0.8203673000098206,0.08982330012077,0.7305439998890506,0.640625,0.2764227642276423,0.359375,0.34782608695652173,0.0,
lcbench_189906,lcbench,FMP_DREAM,16,200,-90.80641174316406,0.3072916666666667,0.7760416666666666,0,0,36,0.7869980000104988,0.08859480010869447,0.6984031999018043,0.5520833333333334,0.3113207547169811,0.4479166666666667,0.3023255813953488,0.0,
lcbench_189906,lcbench,FMP_DREAM,17,200,-93.32223510742188,0.234375,0.7604166666666666,0,0,36,0.7450485000008484,0.08249479986261576,0.6625537001382327,0.3385416666666667,0.3076923076923077,0.6614583333333334,0.1968503937007874,0.0,
lcbench_189906,lcbench,FMP_DREAM,18,200,-93.00629425048828,0.3020833333333333,0.6979166666666666,0,0,36,0.7093477000016719,0.08603350004705135,0.6233141999546206,0.6041666666666666,0.3017241379310345,0.3958333333333333,0.3026315789473684,0.0,
lcbench_189906,lcbench,FMP_DREAM,19,200,-92.45939636230469,0.2552083333333333,0.7708333333333334,0,0,36,0.6728432999952929,0.08105239996802993,0.591790900027263,0.4322916666666667,0.25301204819277107,0.5416666666666666,0.25961538461538464,0.026041666666666668,0.2
lcbench_189908,lcbench,FMP_DREAM,0,200,-90.81333923339844,0.19791666666666666,0.765625,0,0,36,1.463912699953653,0.20342759985942394,1.260485100094229,0.3125,0.25,0.6875,0.17424242424242425,0.0,
lcbench_189908,lcbench,FMP_DREAM,1,200,-91.94973754882812,0.19791666666666666,0.7291666666666666,0,0,36,1.4099346000002697,0.1918361996067688,1.218098400393501,0.2916666666666667,0.17857142857142858,0.7083333333333334,0.20588235294117646,0.0,
