task,suite,method,seed,budget,n_evals,best_value,best_true_value,best_raw,f_star,maximize_raw,time_total,time_objective,wall_time,cost_total,time_overhead,regret,best_metric,fmp_n_evals,fmp_best_loss,fmp_acceptance_rate,fmp_kernel_fraction_dream,fmp_n_rescues,fmp_n_reseeds,fmp_n_bw_refits,fmp_time_total,fmp_time_objective,fmp_time_overhead,fmp_frac_exploit,fmp_acc_exploit,fmp_frac_explore,fmp_acc_explore,fmp_frac_trapped,fmp_acc_trapped,fmp_params,nregret,log_regret
cat__ackley_10d,cat,FMP,1,500,500,10.21421812261901,10.21421812261901,10.21421812261901,0.0,False,3.2960236000362784,0.014339901157654822,3.3064627000130713,500.0,3.2816836988786235,10.21421812261901,10.21421812261901,500.0,10.21421812261901,0.2854122621564482,0.0,11.0,0.0,53.0,3.2958639999851584,0.02551209944067523,3.270351900544483,0.48625792811839325,0.3,0.49682875264270615,0.26382978723404255,0.016913319238900635,0.5,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 1}",0.5369404400366807,1.0092051278918315
cat__ackley_10d,cat,FMP,2,500,500,12.323423861182887,12.323423861182887,12.323423861182887,0.0,False,2.728433899988886,0.01294730103109032,2.734188299975358,500.0,2.7154865989577956,12.323423861182887,12.323423861182887,500.0,12.323423861182887,0.2832618025751073,0.0,18.0,0.0,31.0,2.7282240000204183,0.02316309983143583,2.7050609001889825,0.4721030042918455,0.35454545454545455,0.4957081545064378,0.22510822510822512,0.032188841201716736,0.13333333333333333,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 2}",0.6478170478980755,1.0907313861916819
cat__ackley_10d,cat,FMP,3,500,500,9.700224138645966,9.700224138645966,9.700224138645966,0.0,False,3.2128763000364415,0.014259600837249309,3.218939800048247,500.0,3.1986166991991922,9.700224138645966,9.700224138645966,500.0,9.700224138645966,0.3023255813953488,0.0,11.0,0.0,54.0,3.2127095000469126,0.025483900390099734,3.187225599656813,0.5665961945031712,0.3208955223880597,0.3974630021141649,0.28191489361702127,0.035940803382663845,0.23529411764705882,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 3}",0.5099208333847005,0.9867817694263407
cat__ackley_10d,cat,FMP,4,500,500,10.85916014504978,10.85916014504978,10.85916014504978,0.0,False,2.85782549995929,0.013708100479561836,2.8639444999862462,500.0,2.844117399479728,10.85916014504978,10.85916014504978,500.0,10.85916014504978,0.35881104033970274,0.0,13.0,0.0,47.0,2.8576616999926046,0.0240487004048191,2.8336129995877855,0.5477707006369427,0.4418604651162791,0.43736730360934184,0.25728155339805825,0.014861995753715499,0.2857142857142857,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 4}",0.5708437157612578,1.0357962379163206
cat__ackley_10d,cat,FMP,5,500,500,10.978881789594745,10.978881789594745,10.978881789594745,0.0,False,2.8537126000155695,0.013184599985834211,2.861336099973414,500.0,2.8405280000297353,10.978881789594745,10.978881789594745,500.0,10.978881789594745,0.2754237288135593,0.0,12.0,0.0,49.0,2.8535221000202,0.023458999814465642,2.8300631002057344,0.5296610169491526,0.352,0.413135593220339,0.18461538461538463,0.057203389830508475,0.2222222222222222,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 5}",0.5771372363941817,1.0405581090267848
cat__ackley_10d,cat,FMP,6,500,500,11.890776291291221,11.890776291291221,11.890776291291221,0.0,False,2.709880599984899,0.012615600076969713,2.7198087999713607,500.0,2.6972649999079295,11.890776291291221,11.890776291291221,500.0,11.890776291291221,0.3525641025641026,0.0,15.0,1.0,40.0,2.7097328000236303,0.022444299363996834,2.6872885006596334,0.5876068376068376,0.39636363636363636,0.3952991452991453,0.2864864864864865,0.017094017094017096,0.375,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 6}",0.6250736549364548,1.0752102085311586
cat__ackley_10d,cat,FMP,7,500,500,11.794724736823254,11.794724736823254,11.794724736823254,0.0,False,2.8898606000002474,0.013575400167610496,2.8959649999742396,500.0,2.876285199832637,11.794724736823254,11.794724736823254,500.0,11.794724736823254,0.32553191489361705,0.0,14.0,0.0,44.0,2.8896769999992102,0.02418300148565322,2.865493998513557,0.5191489361702127,0.3975409836065574,0.46170212765957447,0.24423963133640553,0.019148936170212766,0.3333333333333333,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 7}",0.6200244222587201,1.0716878098529623
cat__ackley_10d,cat,FMP,8,500,500,12.862015638868614,12.862015638868614,12.862015638868614,0.0,False,2.8933808999718167,0.01331799995386973,2.9038171999854967,500.0,2.880062900017947,12.862015638868614,12.862015638868614,500.0,12.862015638868614,0.29914529914529914,0.0,15.0,1.0,43.0,2.8931688999873586,0.023783599957823753,2.869385300029535,0.5235042735042735,0.33877551020408164,0.4444444444444444,0.25,0.03205128205128205,0.3333333333333333,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 8}",0.6761297099774478,1.1093090333038667
cat__ackley_10d,cat,FMP,9,500,500,9.532587190361442,9.532587190361442,9.532587190361442,0.0,False,2.8287416999810375,0.013570400595199317,2.8372689000098035,500.0,2.815171299385838,9.532587190361442,9.532587190361442,500.0,9.532587190361442,0.3099787685774947,0.0,13.0,0.0,47.0,2.82855269999709,0.023555900203064084,2.8049967997940257,0.5520169851380042,0.36153846153846153,0.43524416135881105,0.24390243902439024,0.012738853503184714,0.3333333333333333,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 9}",0.5011085037773102,0.9792107862635797
cat__ackley_10d,cat,FMP,10,500,500,12.453194671428228,12.453194671428228,12.453194671428228,0.0,False,2.9339654999785125,0.013664299855008721,2.940347399970051,500.0,2.920301200123504,12.453194671428228,12.453194671428228,500.0,12.453194671428228,0.3006396588486141,0.0,14.0,1.0,44.0,2.9337741000344977,0.024433600076008588,2.909340499958489,0.5287846481876333,0.3629032258064516,0.44562899786780386,0.23444976076555024,0.0255863539445629,0.16666666666666666,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 10}",0.6546388325046474,1.0952807771503525
cat__ackley_10d,cat,FMP,11,500,500,11.026183703506367,11.026183703506367,11.026183703506367,0.0,False,2.758918400038965,0.013095099769998342,2.764695500023663,500.0,2.7458233002689667,11.026183703506367,11.026183703506367,500.0,11.026183703506367,0.344017094017094,0.0,15.0,1.0,37.0,2.758730400004424,0.023432200483512133,2.735298199520912,0.5491452991452992,0.40077821011673154,0.43803418803418803,0.2731707317073171,0.01282051282051282,0.3333333333333333,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 11}",0.5796238007268976,1.0424252238366065
cat__ackley_10d,cat,FMP,12,500,500,10.341042617304462,10.341042617304462,10.341042617304462,0.0,False,2.8866939000436105,0.013379999960307032,2.89547460002359,500.0,2.8733139000833035,10.341042617304462,10.341042617304462,500.0,10.341042617304462,0.2942430703624733,0.0,15.0,0.0,39.0,2.886514800018631,0.024022699566558003,2.862492100452073,0.47974413646055436,0.4177777777777778,0.4840085287846482,0.17180616740088106,0.03624733475479744,0.29411764705882354,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 12}",0.5436073428936931,1.0145643279373437
cat__ackley_10d,cat,FMP,13,500,500,9.60397564841034,9.60397564841034,9.60397564841034,0.0,False,2.870238600007724,0.013499800639692694,2.879951399983838,500.0,2.8567387993680313,9.60397564841034,9.60397564841034,500.0,9.60397564841034,0.35394456289978676,0.0,15.0,0.0,41.0,2.870030499994755,0.023682899889536202,2.8463476001052186,0.579957356076759,0.40808823529411764,0.40298507462686567,0.2804232804232804,0.017057569296375266,0.25,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 13}",0.5048612481986803,0.9824510502006928
cat__ackley_10d,cat,FMP,14,500,500,11.309149858083684,11.309149858083684,11.309149858083684,0.0,False,2.7161368999513797,0.012602298811543733,2.7220013999613,500.0,2.703534601139836,11.309149858083684,11.309149858083684,500.0,11.309149858083684,0.2851063829787234,0.0,13.0,1.0,46.0,2.7159708000253886,0.02249319973634556,2.693477600289043,0.5361702127659574,0.36507936507936506,0.41702127659574467,0.1989795918367347,0.04680851063829787,0.13636363636363635,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 14}",0.5944987495218302,1.0534299589643872
cat__ackley_10d,cat,FMP,15,500,500,8.724050639668501,8.724050639668501,8.724050639668501,0.0,False,2.8943658999633044,0.012855198991019279,2.9020732999779284,500.0,2.881510700972285,8.724050639668501,8.724050639668501,500.0,8.724050639668501,0.30148619957537154,0.0,13.0,0.0,48.0,2.8941831000265665,0.022998100728727877,2.8711849992978387,0.5286624203821656,0.39357429718875503,0.4416135881104034,0.18269230769230768,0.029723991507430998,0.42857142857142855,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 15}",0.45860540015223394,0.9407181778219769
cat__ackley_10d,cat,FMP,16,500,500,6.939462447761638,6.939462447761638,6.939462447761638,0.0,False,2.874042100040242,0.012630299257580191,2.8800133999902755,500.0,2.861411800782662,6.939462447761638,6.939462447761638,500.0,6.939462447761638,0.26215644820295986,0.0,10.0,1.0,53.0,2.8738598999916576,0.022335200279485434,2.851524699712172,0.5158562367864693,0.29918032786885246,0.45665961945031713,0.2222222222222222,0.02748414376321353,0.23076923076923078,"{""decoder"": ""soft"", ""explore_subsample"": false, ""orchestrate_every"": 5, ""p_dream"": 0.0, ""seed"": 16}",0.36479326910670656,0.8413258299631693
