suite,task,method,mean,std,sem,median,q25,q75,n
lcbench,lcbench_189865,TPE,-97.82548294067382,0.7276038748454142,0.16269717248465826,-97.96614074707031,-98.32242012023926,-97.42223739624023,20
lcbench,lcbench_189865,TPE_HB,-97.75063362121583,0.46156453264611175,0.10320896709996354,-97.79452133178711,-98.13824653625488,-97.3897590637207,20
lcbench,lcbench_189873,CMAES,-89.90313301086425,2.087054667204213,0.4666796108626819,-89.78823471069336,-91.40571784973145,-88.97618865966797,20
lcbench,lcbench_189873,FMP_DREAM,-90.70151596069336,4.144890777084501,0.9268257536872869,-91.90608215332031,-93.51195335388184,-87.93475341796875,20
lcbench,lcbench_189873,GP,-99.12976837158203,0.0,0.0,-99.12976837158203,-99.12976837158203,-99.12976837158203,20
lcbench,lcbench_189873,L1_K1_VITERBI_SUB,-85.31090660095215,8.287993139210593,1.8532516056326764,-88.58792877197266,-89.25999450683594,-85.81611824035645,20
lcbench,lcbench_189873,RS,-84.19099159240723,3.2564974416903416,0.7281749648173753,-84.01121139526367,-86.24670028686523,-81.7886905670166,20
lcbench,lcbench_189873,TPE,-89.89873657226562,2.549275804642662,0.5700353992576463,-89.68115615844727,-91.9806022644043,-88.63115119934082,20
lcbench,lcbench_189873,TPE_HB,-87.99535102844239,8.525632381883472,1.9063893557064893,-91.01276016235352,-91.94904136657715,-89.1771354675293,20
lcbench,lcbench_189906,CMAES,-91.52185554504395,1.1697820823581067,0.2615712255013991,-91.1917610168457,-91.89586448669434,-90.87171173095703,20
lcbench,lcbench_189906,FMP_DREAM,-90.39724731445312,1.3250670902375132,0.2962940088518916,-90.26645278930664,-91.14595794677734,-89.55384826660156,20
lcbench,lcbench_189906,GP,-94.76424598693848,0.10710356681962178,0.023949085604136687,-94.69318389892578,-94.8784008026123,-94.68776321411133,20
lcbench,lcbench_189906,L1_K1_VITERBI_SUB,-88.9730598449707,1.8125770994628307,0.40530456088582817,-89.31867599487305,-89.98667907714844,-88.30097961425781,20
lcbench,lcbench_189906,RS,-89.07538146972657,1.48681321037728,0.3324615408248295,-88.98354721069336,-89.88359642028809,-88.38815879821777,20
lcbench,lcbench_189906,TPE,-92.28929443359375,1.5192357186005587,0.3397114340636592,-91.93974304199219,-93.96120262145996,-91.62070846557617,20
lcbench,lcbench_189906,TPE_HB,-90.94066047668457,1.7452378033954141,0.39024703652945536,-91.21991729736328,-91.38866233825684,-90.82728385925293,20
lcbench,lcbench_189908,CMAES,-91.28612976074218,0.48181750533659995,0.10773766946820044,-91.20912551879883,-91.61487770080566,-90.91794013977051,20
lcbench,lcbench_189908,FMP_DREAM,-90.22642288208007,1.048220164383836,0.23438915429482715,-90.16917419433594,-91.10029029846191,-89.69017791748047,20
lcbench,lcbench_189908,GP,-95.35053787231445,0.029387598056761804,0.006571266695035641,-95.34271240234375,-95.34271240234375,-95.34271240234375,20
lcbench,lcbench_189908,L1_K1_VITERBI_SUB,-90.0358497619629,1.0347522239319906,0.2313776312581015,-90.2879867553711,-90.66366577148438,-89.63679695129395,20
lcbench,lcbench_189908,RS,-89.6042667388916,0.9997187634355298,0.22354391134238788,-89.40576553344727,-90.24052429199219,-88.96011543273926,20
lcbench,lcbench_189908,TPE,-91.9318115234375,0.6055989021695867,0.13541603123504445,-91.74285125732422,-92.2725715637207,-91.5307502746582,20
lcbench,lcbench_189908,TPE_HB,-91.71115837097167,1.0841855684972053,0.24243126313840024,-91.63692855834961,-92.12871932983398,-90.97883033752441,20
lcbench,lcbench_34539,CMAES,-99.02933654785156,0.03832874386889133,0.008570567678301264,-99.02148818969727,-99.04453659057617,-99.00751304626465,20
lcbench,lcbench_34539,FMP_DREAM,-98.88902130126954,0.09980203921374065,0.022316414397501587,-98.90559005737305,-98.96211051940918,-98.82563591003418,20
lcbench,lcbench_34539,GP,-99.14542808532715,0.001553950784671659,0.00034747395882164637,-99.14603424072266,-99.14603424072266,-99.14555931091309,20
lcbench,lcbench_34539,L1_K1_VITERBI_SUB,-98.66771965026855,0.3144530074690785,0.07031383004301087,-98.77306365966797,-98.83581924438477,-98.67214012145996,20
lcbench,lcbench_34539,RS,-98.63323211669922,0.21232985256433026,0.04747839839863495,-98.66404342651367,-98.74274063110352,-98.50525093078613,20
lcbench,lcbench_34539,TPE,-99.06543617248535,0.030888989817413476,0.006906988098803777,-99.06720733642578,-99.09441947937012,-99.04803085327148,20
lcbench,lcbench_34539,TPE_HB,-99.08613052368165,0.038278441434627476,0.008559319712057348,-99.07967758178711,-99.12173843383789,-99.06616592407227,20
lcbench,lcbench_3945,CMAES,-99.62372932434081,0.014644007572405249,0.0032744996394921577,-99.62543487548828,-99.63113784790039,-99.61993026733398,20
lcbench,lcbench_3945,FMP_DREAM,-99.56116333007813,0.037935640797541956,0.008482667159332016,-99.55876541137695,-99.58858299255371,-99.54290771484375,20
lcbench,lcbench_3945,GP,-99.65613098144532,0.003718017490744384,0.0008313739850836515,-99.65755462646484,-99.6579360961914,-99.65670394897461,20
lcbench,lcbench_3945,L1_K1_VITERBI_SUB,-99.48025779724121,0.11249422677806689,0.025154473815203877,-99.52705764770508,-99.5451889038086,-99.4374942779541,20
lcbench,lcbench_3945,RS,-99.50224151611329,0.081897711139837,0.018312884931032003,-99.52022171020508,-99.56446075439453,-99.46376609802246,20
lcbench,lcbench_3945,TPE,-99.63819007873535,0.011555264686671125,0.002583835733739779,-99.64140319824219,-99.64672088623047,-99.6341781616211,20
lcbench,lcbench_3945,TPE_HB,-99.63744888305663,0.01333677432289298,0.002982193398655889,-99.63608169555664,-99.64881134033203,-99.63037872314453,20
lcbench,lcbench_7593,CMAES,-82.12527122497559,2.2982238527562773,0.51389847622745,-81.55653381347656,-83.73532676696777,-80.64811325073242,20
lcbench,lcbench_7593,FMP_DREAM,-82.45463790893555,2.611276635122276,0.5838992064190325,-82.40741729736328,-83.99510192871094,-80.96216583251953,20
lcbench,lcbench_7593,GP,-91.50595054626464,0.36370626409829593,0.08132719303662776,-91.65486907958984,-91.65486907958984,-91.65486907958984,20
lcbench,lcbench_7593,L1_K1_VITERBI_SUB,-79.80532112121583,3.071712396083839,0.6868557724972222,-79.85661315917969,-81.31260299682617,-77.71444892883301,20
lcbench,lcbench_7593,RS,-77.28611755371094,1.3484079061487884,0.30151317395468485,-77.50054931640625,-78.0226821899414,-76.51728630065918,20
lcbench,lcbench_7593,TPE,-85.54552688598633,3.2536418516297814,0.7275364354682475,-85.65514373779297,-88.46880531311035,-82.783447265625,20
lcbench,lcbench_7593,TPE_HB,-80.90307006835937,4.39376253804031,0.9824751712050134,-81.03619003295898,-84.08464050292969,-78.48225784301758,20
